sample_id,fold_id,patch_index,source_image_relative_path,source_image_array_sha256,patch_shape,patch_dtype,canonical_patch_sha256,perceptual_average_hash,perceptual_hash_size
pannuke-fold-2-patch-002460,2,2460,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,b2dfeaa6af0e8ed05f119dcfb3dd138c8e973f373a8491904c2fb84698079b7e,cbd8023f91f3401d,8
pannuke-fold-2-patch-002461,2,2461,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,4bdb0560250f02883a9169fcfabe62d5fc3a3038599ed7e383ee3d2df20b973e,e0f078be5f627238,8
pannuke-fold-2-patch-002462,2,2462,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,e68eb9787b2446a90fffda7e03a6fd8b9c4c3ae863b2f786939518b17eb7b9d0,703f27320f011312,8
pannuke-fold-2-patch-002463,2,2463,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,5022d682ede4a5b50deb127a3bc69b8c769a92efb30ddf3a8cbc8fce7ff199c8,0d93378747270602,8
pannuke-fold-2-patch-002464,2,2464,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,466bc778e4a5b02fd30f91cc0b9a9e159e7c4e9dc79f94c97c6c638afc6cf46d,01080299fecf53c2,8
pannuke-fold-2-patch-002465,2,2465,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,7db95ce22fa02f6c1f5a29b02c510216c3959a52df7319fb522b58e50769ac88,03c06b368d0bd9b0,8
pannuke-fold-2-patch-002466,2,2466,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,1253dd1806608437a4ec6108c55aae595672f8fe3530d1b5b2521dd2055a2d16,870c08080899fefe,8
pannuke-fold-2-patch-002467,2,2467,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,6b675b330691d6bc876f58519362e24570ab86522ee3935c97a9cfe1a5da3d41,c6ee7c301407cf7e,8
pannuke-fold-2-patch-002468,2,2468,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,da1ba846ded5c2eb18cd265386506d7cdaa729ee90006beb840919023b85c81e,fcfedefe7f020000,8
pannuke-fold-2-patch-002469,2,2469,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,9cc410f02593c623638da06560b0ad4bc5655d9fc170ec39d36ce1ca463d3b5f,9f9d37350c0f5f43,8
pannuke-fold-2-patch-002470,2,2470,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,7180a003ac6e61feea5d8889c35fc00a5973c00933220ae1f2cbbe11cc5d1646,b8ec7c3f0b40f8f8,8
pannuke-fold-2-patch-002471,2,2471,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,a5816a969fe9a438b8893a48849a2d3c4753439685e83b885978efaf3bb142ac,fc80033ffeb871e1,8
pannuke-fold-2-patch-002472,2,2472,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,f2e5c3d39ecf0cdfa7d831206cdc38cd39eb2b480354d593edc8ecee15790b0c,5ef6ff880064e5c4,8
pannuke-fold-2-patch-002473,2,2473,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,56e1628d7252c4f378edebb05479ec976ca6e273a53ea528d622b24c6e379443,0cd1fcfec198ce47,8
pannuke-fold-2-patch-002474,2,2474,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,04370e40951f792554ab1a36a7afc4ae5e601e32a4248a62503804e66fdcfe39,9f96cac5a1d8ceee,8
pannuke-fold-2-patch-002475,2,2475,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,b1c87ab802d4ec47eb96e09af95992a8a4f3c66fe90e9138eac86053be904fa9,f213d9dd0989c693,8
pannuke-fold-2-patch-002476,2,2476,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,ca36f3b4c2e1602e4d9fbac1c8ad0df2ae3e494befdc6cd817792781c5a3cf74,561f1f0ddcccc58d,8
pannuke-fold-2-patch-002477,2,2477,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,2d117fd3ac0cbc6c273ade098e2ab96c76b98d7a28a9243bdb743bc7185f2b9e,c0c1cc6ee35ebeff,8
pannuke-fold-2-patch-002478,2,2478,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,457547dcb8fcc397e0040442e21fef4186317661ad92d0b23537356196b835b9,e6e6eea0e46f7eff,8
pannuke-fold-2-patch-002479,2,2479,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,a786d234c68f8b2f8464207061af70f8ba058f0d105c0e99b7ec96e8fca6f4fa,e6f2d99e6618521d,8
pannuke-fold-2-patch-002480,2,2480,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,caf647fd37749b40e0ce0006dd209a2d09184eb443636ff7f9c014666b1a6561,178f0a368e1e1e0d,8
pannuke-fold-2-patch-002481,2,2481,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,2c495d552f06e647888362af9ec1154d3f02e209f0d33076a54bf1652386cca9,21272cf83a195bda,8
pannuke-fold-2-patch-002482,2,2482,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,c46072bffb91aa51203c5082e5b3acbbdb5f0f1189669bfbd60b0da51be0f9f4,fb7d79b9b3f430b0,8
pannuke-fold-2-patch-002483,2,2483,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,e816c63898c461d2d8980da53f0f5a0dc0b9c2cd654c4a6bcb73184fcdb5d03b,ff7fbf3f5f180002,8
pannuke-fold-2-patch-002484,2,2484,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,beeb5df9deb65ebd6ade74078cb59429e3e584cc70e207df66f23e80b78050c9,dff7f5d08882e4a4,8
pannuke-fold-2-patch-002485,2,2485,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,8b14ea1fee18f14d441ac2af0722576012551a211c1df22d3fecfe53856e2471,3f715fb6a0f1b888,8
pannuke-fold-2-patch-002486,2,2486,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,8ef44375e496b363e27f3d417afb1c5300e77ccd17f8b0623538af193ccbbaa6,f2b89f3cf8d7f642,8
pannuke-fold-2-patch-002487,2,2487,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,b12d31202b8e1e697f705866a938a43fe8ba1ae9bc10b4b2f2e9d92ed8a7e129,efb8dade02962458,8
pannuke-fold-2-patch-002488,2,2488,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,b27cb78e8ef1823c4dd1c99db5847d8a436970e049d9f9839b5a9a11eb7d3354,2199b89cfc717173,8
pannuke-fold-2-patch-002489,2,2489,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,3f8a691f51521029280167717074e35a1b1aa4d2ca1e874db9c8b9ebc874936b,0000409f7c5f0f0f,8
pannuke-fold-2-patch-002490,2,2490,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,08fa1c46de5056a8d3590d19fed5d5994206296b8894900172294d8aeb6711c2,0100000408ffffff,8
pannuke-fold-2-patch-002491,2,2491,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,4fe9c0b1fe4f4595c2ccc3e47ad5775f51d0837346cfb1db8c3022134cb49c1f,0a17dfbffc5e78e0,8
pannuke-fold-2-patch-002492,2,2492,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,02fb1d2c1d08db945f57a686dfdeb6e9db755e5c51ab7a242c96310bf5e4a6cd,fbf8fcfcf8fcffff,8
pannuke-fold-2-patch-002493,2,2493,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,39c27cae09e3557cfd5305d9836eb8348d8cf9f2ca74ffb8e2fa741348ebb549,ff3f7f3c3c39797f,8
pannuke-fold-2-patch-002494,2,2494,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,4fb14f8c1c1d18e85c77c19f2cacb788618514e689b4159f21868753def2b421,df9fbf1fcee4f0f9,8
pannuke-fold-2-patch-002495,2,2495,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,9eb30397bd0474dd0c74917e8da7647db17d4392a56cd8ccdf5700a6d20fc670,7e7f7f3f0ee0f3f3,8
pannuke-fold-2-patch-002496,2,2496,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,97bab7ceb0039264b12d5f9130812fd7fdfae2350ec39bea6974836b6cbbf7d1,f9fc7c7cff7d3991,8
pannuke-fold-2-patch-002497,2,2497,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,761cf2d52d80e85c104ac7e59f3120856e1ebb7ae6d7faf3be4e4314bde1d5f4,f3fcfffcfe7d40e0,8
pannuke-fold-2-patch-002498,2,2498,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,28e9bdb70c23124b0e8e87562bf9b5492433468b49a908b3a49020a1f9d6b484,f7fffffaf9dc10e0,8
pannuke-fold-2-patch-002499,2,2499,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,c405e377d5516991c6a684d75782b0e39024e76e7efee8b8e3a1830016e2643e,ffffc4000000aaeb,8
pannuke-fold-2-patch-002500,2,2500,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,c9b94d5f5bf7a020d0eb58dd77a9d5bb844a7a0a6619e7f9ec707e8634d6ac3e,ffff7f0300000000,8
pannuke-fold-2-patch-002501,2,2501,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,fbb527f0573a4db630c90e64c750a4df3360ac4762d4b9c4bcc71b9479c3e5df,fffefcf8f0e080c0,8
pannuke-fold-2-patch-002502,2,2502,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,90018aa92eb7573af2cc60cecaa34dac316fa3e9c2680225b302a912d704cff2,1f1f9fffffffffff,8
pannuke-fold-2-patch-002503,2,2503,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,27e5b90ab540ddca8da5507ecde5959d77896598bedf18a7818789aee3e31978,1f33223f3b3f3b3b,8
pannuke-fold-2-patch-002504,2,2504,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,8cb9a33d9ed812157a34ad06469647b2f220c3eabb9963a7e4a33d5ad225bd1b,01cf2f3f7e7fff6f,8
pannuke-fold-2-patch-002505,2,2505,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,e04aa95370ac80e4ab024dd669864c0b4d4f83f04fb1fe759f0714d9c2717e85,100011adfaffffff,8
pannuke-fold-2-patch-002506,2,2506,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,24409e2e0653a5fd561d3345235655c4aa463b7c8ad3c587ea7098a8ac546d7d,b6869edab04958da,8
pannuke-fold-2-patch-002507,2,2507,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,442fdd9674e2b376b8c43945027d98cbabba5dfc48a533b138123d3b8e08de38,e7c4c8c860060f6f,8
pannuke-fold-2-patch-002508,2,2508,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,5cf308a9ba03345a42be6badffa4b8cf7045f804527ba5098396b0c7d4fc41e4,f0f0e0e0e0f0f0f0,8
pannuke-fold-2-patch-002509,2,2509,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,1e482442cc22c15473d89088818305c1fa1bcfd21f854dc7ad45b0ec819f2e4d,7ccd9fdfc8820202,8
pannuke-fold-2-patch-002510,2,2510,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,56cf979ee8c61fb92b0947c7acf57e4258533edffc90787442ddbb77881b59fc,ffffffff081f0f0f,8
pannuke-fold-2-patch-002511,2,2511,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,e340b487a01dca792c53eb27f59c8498310ecb965efbdadfd60a4ff49c421337,ff3f3f7fff73f9fc,8
pannuke-fold-2-patch-002512,2,2512,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,c4a0bce12e10e0122ad0d3f99921f8aa2cbef55af17f6df49f65a6c7ef5c2f63,fefefefdff30c2cf,8
pannuke-fold-2-patch-002513,2,2513,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,7ea1817cedf5b471107fdf529ff131e339548cb26cf4785d0dfb785398b23f4c,c76f4f8fc7c0c0c8,8
pannuke-fold-2-patch-002514,2,2514,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,04a3c7a199055fc24fa877748f54c0ccc182ffe35443791119e4f5ebd8687d4c,f7c703932624f1c3,8
pannuke-fold-2-patch-002515,2,2515,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,0c435a8c73514a5f77efae697e74be050d5a32c580cc887b9f949b57070c035d,3e108009b0229fbf,8
pannuke-fold-2-patch-002516,2,2516,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,932d824b86a914bee859e0ed00176aa638b11ebde55917128664aac8a8654db4,304686f4d8cbfbfb,8
pannuke-fold-2-patch-002517,2,2517,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,cdc7079020cb3fefe724b994177ff0d2751a6a66e5308ec9df7f48e97d201af0,7032874787c76034,8
pannuke-fold-2-patch-002518,2,2518,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,3e8dd4d1ded7b5b748713e6e38d677234ef7c8cd9079ad5320af683842a92d6e,181fdfc0d09c001e,8
pannuke-fold-2-patch-002519,2,2519,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,309c23f9fbe73e633a8559629381133be57fc2c45eaa089019883dc4410d2614,1a8907a2c6682e16,8
pannuke-fold-2-patch-002520,2,2520,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,bfc9b0c62064a737077c3ffdaa1c93e089557486cd93c1009b2aaeb22bca6642,fb784b103690fd02,8
pannuke-fold-2-patch-002521,2,2521,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,6714fc218d2d9d8aa23f3b0f51b07d68d42f6ed17d423a56e29835caaf61011e,f5fc77da2c182400,8
pannuke-fold-2-patch-002522,2,2522,Fold 2/images/fold2/images.npy,ff0c1b68b1f1019b78a2e70d04b04326d1c5334d65b8aed31f50f6835a61d61d,"[256,256,3]",<f8,3e3ad4506030a6b5f7f2ff75f772c6d7074cdd5cdc463bfc40d401dc0324540a,d443e89d28ff87a2,8
pannuke-fold-3-patch-000000,3,0,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,e8d175fa3f50669dc8a8df342e1e4828bfa19c203c250103214c541695ab12f6,db1816574d781dfd,8
pannuke-fold-3-patch-000001,3,1,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,88f93af2f348ae7c64571fe3ca88deaa1bb72ad741c698e13f5c0684a8d6fa65,838fcf7db30087e1,8
pannuke-fold-3-patch-000002,3,2,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,a3ab9f89d73066b1587b12feaede824ed4f43f66c6e14d0ffb1d770947b28997,7ef9e13e7aefa5a0,8
pannuke-fold-3-patch-000003,3,3,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,3e1aefd6a8a78470c989e3f2761ab08f3dadf8f6aadba36801d836f9027cbf6d,ee8383c3c2fef2f0,8
pannuke-fold-3-patch-000004,3,4,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,39e7fa362179072b36672157e6b0699907d0d19f60bcd789dbc7b4e3fa1e8a15,6f6f26e78f060233,8
pannuke-fold-3-patch-000005,3,5,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,e0d937a35d2119d05ece9fdd1c9ad0696e9628c72c581e3ee0e7a33fd4722937,bd48483b3fb999c3,8
pannuke-fold-3-patch-000006,3,6,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,3ecfc37b956e717f55c6d78debfa61a65f9a51f2eb267cb4a2791980265aed8c,3e1e0fcfdf13b397,8
pannuke-fold-3-patch-000007,3,7,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,4fe332e3adf60aea03db6c4540f72a0a25d2b1b7696ec8a0e55311d44ebb209b,7f3131dbdf78b0e6,8
pannuke-fold-3-patch-000008,3,8,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,5baf300308a2cd0c5e0b75056521a02057dde38220dcabb3e350d5d3078957ee,3e59119ed6e3e2f3,8
pannuke-fold-3-patch-000009,3,9,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,4086ca9dffa424f80ab24771e3bd0d25b26b819408b3d0b18a268d5894c88ff1,38fa7f7c30162c26,8
pannuke-fold-3-patch-000010,3,10,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,20d31490e72aaec5067e2ea0568fd10bb54549b8a0431440e6347aa3a2df5e56,673f3f3ffb000727,8
pannuke-fold-3-patch-000011,3,11,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,838cb19aff1200e68aa2b9a8fef73758b57d213c6d87070b73cc7d2289738c2e,796d6fb3c666e0e1,8
pannuke-fold-3-patch-000012,3,12,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,b7fff7abc6b7d85459a5e9ca0218bc1baec8806848c9fbd12b45dadbd0f761ff,54f3e3353d384b81,8
pannuke-fold-3-patch-000013,3,13,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,3aaf8fdb40ebf7ed1a1c3f9fb9ed62168463d730024e4f5af4f5d652f7cd5483,6c79797cfe7d2f86,8
pannuke-fold-3-patch-000014,3,14,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,b75e34c8de121aab07be8eae9ebdea4e71964ab73ec002dbcf91371a1d36907d,2fdefc7cfbfe6082,8
pannuke-fold-3-patch-000015,3,15,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,6aa44857816ad993343dae64ac49d981149d5680e9af6b7045b8fb73abdf60af,07f2dfdeecd3120a,8
pannuke-fold-3-patch-000016,3,16,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,aff17347913b4beed80beda03a2a9dfaa3c1dece08120807706a77520d352627,f393ff1f8edce0cf,8
pannuke-fold-3-patch-000017,3,17,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,82ef0c605cb27376d3941cd77df9757e470d219f7345907de2bd8efba76030e5,1e3c15832a1f9ff6,8
pannuke-fold-3-patch-000018,3,18,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,3704a230ef3f6e32927608cff18b102a655d53f35a5cdb4f8099dc87bff0c728,3d0cbff9b8780098,8
pannuke-fold-3-patch-000019,3,19,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,299e26574e690464515e3f0d2b855fb8228be5b9470a766299f9953655480051,1bef83ea8e6e02c5,8
pannuke-fold-3-patch-000020,3,20,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,41aec839a99742b7aec0ad9f9771cd9ebb0fd17892a204ef4840fddbd378a427,feb7015f7d670381,8
pannuke-fold-3-patch-000021,3,21,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,670c752da5496e0c854237603a515e45b06815fb3a720464705d4a6de0bed143,1998f2d1d3ec8e9e,8
pannuke-fold-3-patch-000022,3,22,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,d0b44116ee26809b674f50f90bfd28a438159c6cd76eaebd3cfa7efbe8c49c7f,7970f0f8f9e8a0f6,8
pannuke-fold-3-patch-000023,3,23,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,9848e5c9c7c298e1ba2ce167b3938851c0ad494927d8e6fdb1a3793a7b4e3725,e8c2090a9b1ffbbe,8
pannuke-fold-3-patch-000024,3,24,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,8b57c7193199155943581b1996990b30765810a9a2bb5cd069c969631f0177dc,2530603197d79ffe,8
pannuke-fold-3-patch-000025,3,25,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,42f263b7eb2ca2f4a6f517a071b1a86b5a7c0d012117b07381ce544656e995ba,9cce784e79e72733,8
pannuke-fold-3-patch-000026,3,26,Fold 3/images/fold3/images.npy,cc9112bd54e4cf49d8cf3886163196263ef5dfe3341e6967940c6bd976ad7bf9,"[256,256,3]",<f8,6106aeefbc0424bdbb571ad23e82d792088594d92412664b51259fdbd9116fd9,fff8f82212189cfc,8
