fold_id,patch_index,cross_class_overlap_pixels,positive_background_pixels,background_only_pixels,positive_only_pixels,all_zero_pixels,void_pixels,background_complement_mismatch_pixels,affected_instance_keys,affected_class_count,affected_class_indices,cross_channel_duplicate_instance_ids
2,1590,0,0,42649,22887,0,0,0,0,0,,0
2,1591,0,0,48349,17187,0,0,0,0,0,,0
2,1592,0,0,58146,7390,0,0,0,0,0,,0
2,1593,0,0,51156,14380,0,0,0,0,0,,0
2,1594,0,0,48429,17107,0,0,0,0,0,,0
2,1595,0,0,59533,6003,0,0,0,0,0,,0
2,1596,0,0,65309,227,0,0,0,0,0,,0
2,1597,0,0,51211,14325,0,0,0,0,0,,0
2,1598,0,0,53765,11771,0,0,0,0,0,,0
2,1599,0,0,49837,15699,0,0,0,0,0,,0
2,1600,0,0,65536,0,0,0,0,0,0,,0
2,1601,0,0,65536,0,0,0,0,0,0,,0
2,1602,0,0,49974,15562,0,0,0,0,0,,0
2,1603,0,0,60517,5019,0,0,0,0,0,,0
2,1604,0,0,48770,16766,0,0,0,0,0,,0
2,1605,0,0,62228,3308,0,0,0,0,0,,0
2,1606,0,0,61600,3936,0,0,0,0,0,,0
2,1607,0,0,65536,0,0,0,0,0,0,,0
2,1608,0,0,58542,6994,0,0,0,0,0,,0
2,1609,0,0,49551,15985,0,0,0,0,0,,0
2,1610,0,0,54666,10870,0,0,0,0,0,,0
2,1611,0,0,56457,9079,0,0,0,0,0,,0
2,1612,0,0,61859,3677,0,0,0,0,0,,0
2,1613,0,0,54232,11304,0,0,0,0,0,,0
2,1614,0,0,57778,7758,0,0,0,0,0,,0
2,1615,0,0,51483,14053,0,0,0,0,0,,0
2,1616,0,0,55700,9836,0,0,0,0,0,,0
2,1617,0,0,56069,9467,0,0,0,0,0,,0
2,1618,0,0,57087,8449,0,0,0,0,0,,0
2,1619,0,0,55094,10442,0,0,0,0,0,,0
2,1620,0,0,64954,582,0,0,0,0,0,,0
2,1621,0,0,63931,1605,0,0,0,0,0,,0
2,1622,0,0,64497,1039,0,0,0,0,0,,0
2,1623,0,0,54697,10839,0,0,0,0,0,,0
2,1624,0,0,65484,52,0,0,0,0,0,,0
2,1625,0,0,53494,12042,0,0,0,0,0,,0
2,1626,0,0,54015,11521,0,0,0,0,0,,0
2,1627,0,0,46906,18630,0,0,0,0,0,,0
2,1628,3,0,55462,10074,0,0,0,2,2,1;2,0
2,1629,0,0,46213,19323,0,0,0,0,0,,0
2,1630,18,0,45048,20488,0,0,0,2,2,1;2,0
2,1631,0,0,61746,3790,0,0,0,0,0,,0
2,1632,0,0,47753,17783,0,0,0,0,0,,0
2,1633,0,0,47297,18239,0,0,0,0,0,,0
2,1634,0,0,51841,13695,0,0,0,0,0,,0
2,1635,0,0,48091,17445,0,0,0,0,0,,0
2,1636,0,0,48287,17249,0,0,0,0,0,,0
2,1637,2,0,47850,17686,0,0,0,2,2,1;2,0
2,1638,0,0,51464,14072,0,0,0,0,0,,0
2,1639,0,0,53942,11594,0,0,0,0,0,,0
2,1640,12,0,58609,6927,0,0,0,2,2,2;4,0
2,1641,0,0,56833,8703,0,0,0,0,0,,0
2,1642,0,0,51314,14222,0,0,0,0,0,,0
2,1643,0,0,54467,11069,0,0,0,0,0,,0
2,1644,0,0,43633,21903,0,0,0,0,0,,0
2,1645,0,0,42139,23397,0,0,0,0,0,,0
2,1646,0,0,49658,15878,0,0,0,0,0,,0
2,1647,0,0,47399,18137,0,0,0,0,0,,0
2,1648,0,0,44715,20821,0,0,0,0,0,,0
2,1649,0,0,51923,13613,0,0,0,0,0,,0
2,1650,0,0,62544,2992,0,0,0,0,0,,0
2,1651,0,0,65536,0,0,0,0,0,0,,0
2,1652,0,0,54709,10827,0,0,0,0,0,,0
2,1653,0,0,65536,0,0,0,0,0,0,,0
2,1654,0,0,51107,14429,0,0,0,0,0,,0
2,1655,0,0,44595,20941,0,0,0,0,0,,0
2,1656,0,0,46076,19460,0,0,0,0,0,,0
2,1657,0,0,65536,0,0,0,0,0,0,,0
2,1658,0,0,62948,2588,0,0,0,0,0,,0
2,1659,0,0,45625,19911,0,0,0,0,0,,0
2,1660,0,0,65536,0,0,0,0,0,0,,0
2,1661,0,0,65536,0,0,0,0,0,0,,0
2,1662,0,0,65536,0,0,0,0,0,0,,0
2,1663,0,0,57801,7735,0,0,0,0,0,,0
2,1664,0,0,45536,20000,0,0,0,0,0,,0
2,1665,0,0,65536,0,0,0,0,0,0,,0
2,1666,1,0,55782,9754,0,0,0,2,2,1;2,0
2,1667,0,0,50115,15421,0,0,0,0,0,,0
2,1668,0,0,53436,12100,0,0,0,0,0,,0
2,1669,0,0,51208,14328,0,0,0,0,0,,0
2,1670,0,0,52718,12818,0,0,0,0,0,,0
2,1671,0,0,42020,23516,0,0,0,0,0,,0
2,1672,0,0,60679,4857,0,0,0,0,0,,0
2,1673,0,0,50376,15160,0,0,0,0,0,,0
2,1674,0,0,53017,12519,0,0,0,0,0,,0
2,1675,0,0,45268,20268,0,0,0,0,0,,0
2,1676,14,0,50428,15108,0,0,0,2,2,1;4,0
2,1677,0,0,52914,12622,0,0,0,0,0,,0
2,1678,0,0,63701,1835,0,0,0,0,0,,0
2,1679,0,0,61257,4279,0,0,0,0,0,,0
2,1680,0,0,49631,15905,0,0,0,0,0,,0
2,1681,0,0,54968,10568,0,0,0,0,0,,0
2,1682,0,0,44175,21361,0,0,0,0,0,,0
2,1683,0,0,49347,16189,0,0,0,0,0,,0
2,1684,0,0,0,0,65536,65536,65536,0,0,,0
2,1685,0,0,0,0,65536,65536,65536,0,0,,0
2,1686,0,0,0,0,65536,65536,65536,0,0,,0
2,1687,0,0,0,0,65536,65536,65536,0,0,,0
2,1688,0,0,0,0,65536,65536,65536,0,0,,0
2,1689,0,0,0,0,65536,65536,65536,0,0,,0
2,1690,0,0,0,0,65536,65536,65536,0,0,,0
2,1691,0,0,0,0,65536,65536,65536,0,0,,0
2,1692,0,0,0,0,65536,65536,65536,0,0,,0
2,1693,0,0,0,0,65536,65536,65536,0,0,,0
2,1694,0,0,0,0,65536,65536,65536,0,0,,0
2,1695,0,0,0,0,65536,65536,65536,0,0,,0
2,1696,0,0,0,0,65536,65536,65536,0,0,,0
2,1697,0,0,0,0,65536,65536,65536,0,0,,0
2,1698,0,0,0,0,65536,65536,65536,0,0,,0
2,1699,0,0,0,0,65536,65536,65536,0,0,,0
2,1700,0,0,0,0,65536,65536,65536,0,0,,0
2,1701,0,0,0,0,65536,65536,65536,0,0,,0
2,1702,0,0,0,0,65536,65536,65536,0,0,,0
2,1703,10,0,42867,22669,0,0,0,2,2,1;4,0
2,1704,0,0,45928,19608,0,0,0,0,0,,0
2,1705,13,0,43477,22059,0,0,0,2,2,1;4,0
2,1706,0,0,47696,17840,0,0,0,0,0,,0
2,1707,0,0,56517,9019,0,0,0,0,0,,0
2,1708,0,0,46968,18568,0,0,0,0,0,,0
2,1709,0,0,55181,10355,0,0,0,0,0,,0
2,1710,0,0,50544,14992,0,0,0,0,0,,0
2,1711,0,0,41474,24062,0,0,0,0,0,,0
2,1712,12,0,44935,20601,0,0,0,2,2,1;4,0
2,1713,0,0,45094,20442,0,0,0,0,0,,0
2,1714,4,0,48872,16664,0,0,0,2,2,1;4,0
2,1715,0,0,58802,6734,0,0,0,0,0,,0
2,1716,1,0,50470,15066,0,0,0,2,2,1;2,0
2,1717,0,0,40870,24666,0,0,0,0,0,,0
2,1718,0,0,46983,18553,0,0,0,0,0,,0
2,1719,11,0,48903,16633,0,0,0,2,2,1;2,0
2,1720,0,0,52012,13524,0,0,0,0,0,,0
2,1721,0,0,45446,20090,0,0,0,0,0,,0
2,1722,0,0,56446,9090,0,0,0,0,0,,0
2,1723,0,0,46184,19352,0,0,0,0,0,,0
2,1724,15,0,43856,21680,0,0,0,2,2,1;4,0
2,1725,0,0,56495,9041,0,0,0,0,0,,0
2,1726,0,0,53636,11900,0,0,0,0,0,,0
2,1727,231,0,38873,26663,0,0,0,2,2,1;2,0
2,1728,0,0,52298,13238,0,0,0,0,0,,0
2,1729,0,0,43329,22207,0,0,0,0,0,,0
2,1730,0,0,54844,10692,0,0,0,0,0,,0
2,1731,1,0,46975,18561,0,0,0,2,2,1;2,0
2,1732,0,0,46601,18935,0,0,0,0,0,,0
2,1733,0,0,46418,19118,0,0,0,0,0,,0
2,1734,0,0,65500,36,0,0,0,0,0,,0
2,1735,17,0,50510,15026,0,0,0,4,2,1;2,0
2,1736,0,0,48932,16604,0,0,0,0,0,,0
2,1737,0,0,57427,8109,0,0,0,0,0,,0
2,1738,0,0,65536,0,0,0,0,0,0,,0
2,1739,0,0,48328,17208,0,0,0,0,0,,0
2,1740,0,0,53842,11694,0,0,0,0,0,,0
2,1741,0,0,65536,0,0,0,0,0,0,,0
2,1742,0,0,65536,0,0,0,0,0,0,,0
2,1743,0,0,65536,0,0,0,0,0,0,,0
2,1744,0,0,51040,14496,0,0,0,0,0,,0
2,1745,0,0,46977,18559,0,0,0,0,0,,0
2,1746,0,0,65536,0,0,0,0,0,0,,0
2,1747,0,0,49214,16322,0,0,0,0,0,,0
2,1748,0,0,56406,9130,0,0,0,0,0,,0
2,1749,0,0,65536,0,0,0,0,0,0,,0
2,1750,0,0,56737,8799,0,0,0,0,0,,0
2,1751,0,0,53194,12342,0,0,0,0,0,,0
2,1752,0,0,62524,3012,0,0,0,0,0,,0
2,1753,0,0,58337,7199,0,0,0,0,0,,0
2,1754,0,0,46138,19398,0,0,0,0,0,,0
2,1755,13,0,44347,21189,0,0,0,2,2,1;2,0
2,1756,0,0,56386,9150,0,0,0,0,0,,0
2,1757,0,0,61398,4138,0,0,0,0,0,,0
2,1758,0,0,52337,13199,0,0,0,0,0,,0
2,1759,0,0,54109,11427,0,0,0,0,0,,0
2,1760,0,0,51255,14281,0,0,0,0,0,,0
2,1761,0,0,55940,9596,0,0,0,0,0,,0
2,1762,0,0,54283,11253,0,0,0,0,0,,0
2,1763,0,0,52381,13155,0,0,0,0,0,,0
2,1764,0,0,61412,4124,0,0,0,0,0,,0
2,1765,0,0,61068,4468,0,0,0,0,0,,0
2,1766,0,0,60517,5019,0,0,0,0,0,,0
2,1767,0,0,52805,12731,0,0,0,0,0,,0
2,1768,0,0,59758,5778,0,0,0,0,0,,0
2,1769,0,0,57950,7586,0,0,0,0,0,,0
2,1770,0,0,56562,8974,0,0,0,0,0,,0
2,1771,0,0,60940,4596,0,0,0,0,0,,0
2,1772,0,0,60347,5189,0,0,0,0,0,,0
2,1773,0,0,60376,5160,0,0,0,0,0,,0
2,1774,0,0,52752,12784,0,0,0,0,0,,0
2,1775,0,0,58792,6744,0,0,0,0,0,,0
2,1776,0,0,57099,8437,0,0,0,0,0,,0
2,1777,0,0,57111,8425,0,0,0,0,0,,0
2,1778,0,0,46927,18609,0,0,0,0,0,,0
2,1779,0,0,44996,20540,0,0,0,0,0,,0
2,1780,0,0,61805,3731,0,0,0,0,0,,0
2,1781,0,0,51661,13875,0,0,0,0,0,,0
2,1782,0,0,40957,24579,0,0,0,0,0,,0
2,1783,0,0,49867,15669,0,0,0,0,0,,0
2,1784,0,0,46947,18589,0,0,0,0,0,,0
2,1785,0,0,48336,17200,0,0,0,0,0,,0
2,1786,0,0,46249,19287,0,0,0,0,0,,0
2,1787,0,0,49404,16132,0,0,0,0,0,,0
2,1788,0,0,52513,13023,0,0,0,0,0,,0
2,1789,0,0,48632,16904,0,0,0,0,0,,0
2,1790,0,0,53099,12437,0,0,0,0,0,,0
2,1791,0,0,50945,14591,0,0,0,0,0,,0
2,1792,0,0,47779,17757,0,0,0,0,0,,0
2,1793,0,0,52014,13522,0,0,0,0,0,,0
2,1794,0,0,61542,3994,0,0,0,0,0,,0
2,1795,12,0,43768,21768,0,0,0,2,2,2;4,0
2,1796,0,0,57488,8048,0,0,0,0,0,,0
2,1797,0,0,48583,16953,0,0,0,0,0,,0
2,1798,0,0,53619,11917,0,0,0,0,0,,0
2,1799,0,0,48637,16899,0,0,0,0,0,,0
2,1800,0,0,62322,3214,0,0,0,0,0,,0
2,1801,0,0,60424,5112,0,0,0,0,0,,0
2,1802,0,0,61677,3859,0,0,0,0,0,,0
2,1803,0,0,57657,7879,0,0,0,0,0,,0
2,1804,0,0,56260,9276,0,0,0,0,0,,0
2,1805,0,0,56294,9242,0,0,0,0,0,,0
2,1806,0,0,50700,14836,0,0,0,0,0,,0
2,1807,0,0,48952,16584,0,0,0,0,0,,0
2,1808,0,0,59391,6145,0,0,0,0,0,,0
2,1809,0,0,51452,14084,0,0,0,0,0,,0
2,1810,0,0,50059,15477,0,0,0,0,0,,0
2,1811,0,0,60186,5350,0,0,0,0,0,,0
2,1812,0,0,55902,9634,0,0,0,0,0,,0
2,1813,0,0,53515,12021,0,0,0,0,0,,0
2,1814,0,0,50352,15184,0,0,0,0,0,,0
2,1815,0,0,47216,18320,0,0,0,0,0,,0
2,1816,1,0,57465,8071,0,0,0,2,2,0;2,0
2,1817,0,0,62316,3220,0,0,0,0,0,,0
2,1818,0,0,53234,12302,0,0,0,0,0,,0
2,1819,3,0,57890,7646,0,0,0,2,2,0;2,0
2,1820,0,0,51285,14251,0,0,0,0,0,,0
2,1821,0,0,55857,9679,0,0,0,0,0,,0
2,1822,0,0,45237,20299,0,0,0,0,0,,0
2,1823,1,0,42689,22847,0,0,0,2,2,0;2,0
2,1824,0,0,61140,4396,0,0,0,0,0,,0
2,1825,4,0,56678,8858,0,0,0,2,2,0;2,0
2,1826,1,0,53790,11746,0,0,0,2,2,0;2,0
2,1827,0,0,52048,13488,0,0,0,0,0,,0
2,1828,7,0,48719,16817,0,0,0,4,3,0;1;2,0
2,1829,0,0,59410,6126,0,0,0,0,0,,0
2,1830,0,0,56641,8895,0,0,0,0,0,,0
2,1831,0,0,59355,6181,0,0,0,0,0,,0
2,1832,0,0,57818,7718,0,0,0,0,0,,0
2,1833,0,0,60444,5092,0,0,0,0,0,,0
2,1834,0,0,58124,7412,0,0,0,0,0,,0
2,1835,0,0,50817,14719,0,0,0,0,0,,0
2,1836,0,0,56002,9534,0,0,0,0,0,,0
2,1837,0,0,56193,9343,0,0,0,0,0,,0
2,1838,0,0,54269,11267,0,0,0,0,0,,0
2,1839,0,0,57619,7917,0,0,0,0,0,,0
2,1840,0,0,50268,15268,0,0,0,0,0,,0
2,1841,0,0,55173,10363,0,0,0,0,0,,0
2,1842,0,0,59895,5641,0,0,0,0,0,,0
2,1843,0,0,60392,5144,0,0,0,0,0,,0
2,1844,0,0,61368,4168,0,0,0,0,0,,0
2,1845,0,0,0,0,65536,65536,65536,0,0,,0
2,1846,0,0,0,0,65536,65536,65536,0,0,,0
2,1847,0,0,0,0,65536,65536,65536,0,0,,0
2,1848,0,0,0,0,65536,65536,65536,0,0,,0
2,1849,0,0,0,0,65536,65536,65536,0,0,,0
2,1850,0,0,0,0,65536,65536,65536,0,0,,0
2,1851,0,0,0,0,65536,65536,65536,0,0,,0
2,1852,0,0,0,0,65536,65536,65536,0,0,,0
2,1853,0,0,0,0,65536,65536,65536,0,0,,0
2,1854,0,0,57590,7946,0,0,0,0,0,,0
2,1855,0,0,56528,9008,0,0,0,0,0,,0
2,1856,0,0,59148,6388,0,0,0,0,0,,0
2,1857,0,0,58172,7364,0,0,0,0,0,,0
2,1858,0,0,60246,5290,0,0,0,0,0,,0
2,1859,0,0,61762,3774,0,0,0,0,0,,0
2,1860,0,0,61137,4399,0,0,0,0,0,,0
2,1861,0,0,62792,2744,0,0,0,0,0,,0
2,1862,0,0,59554,5982,0,0,0,0,0,,0
2,1863,0,0,58459,7077,0,0,0,0,0,,0
2,1864,0,0,56617,8919,0,0,0,0,0,,0
2,1865,0,0,60606,4930,0,0,0,0,0,,0
2,1866,0,0,58012,7524,0,0,0,0,0,,0
2,1867,0,0,57147,8389,0,0,0,0,0,,0
2,1868,0,0,55056,10480,0,0,0,0,0,,0
2,1869,2,0,54914,10622,0,0,0,2,2,1;2,0
2,1870,0,0,48641,16895,0,0,0,0,0,,0
2,1871,0,0,54927,10609,0,0,0,0,0,,0
2,1872,0,0,55905,9631,0,0,0,0,0,,0
2,1873,0,0,55978,9558,0,0,0,0,0,,0
2,1874,0,0,54239,11297,0,0,0,0,0,,0
2,1875,0,0,57024,8512,0,0,0,0,0,,0
2,1876,0,0,65536,0,0,0,0,0,0,,0
2,1877,0,0,50753,14783,0,0,0,0,0,,0
2,1878,0,0,53129,12407,0,0,0,0,0,,0
2,1879,0,0,60684,4852,0,0,0,0,0,,0
2,1880,4,0,63902,1634,0,0,0,2,2,0;1,0
2,1881,11,0,42685,22851,0,0,0,4,2,0;1,0
2,1882,0,0,48281,17255,0,0,0,0,0,,0
2,1883,0,0,52989,12547,0,0,0,0,0,,0
2,1884,0,0,53028,12508,0,0,0,0,0,,0
2,1885,0,0,56584,8952,0,0,0,0,0,,0
2,1886,0,0,50791,14745,0,0,0,0,0,,0
2,1887,0,0,57128,8408,0,0,0,0,0,,0
2,1888,0,0,56650,8886,0,0,0,0,0,,0
2,1889,0,0,65536,0,0,0,0,0,0,,0
2,1890,0,0,60133,5403,0,0,0,0,0,,0
2,1891,0,0,64073,1463,0,0,0,0,0,,0
2,1892,0,0,60563,4973,0,0,0,0,0,,0
2,1893,0,0,60770,4766,0,0,0,0,0,,0
2,1894,0,0,42262,23274,0,0,0,0,0,,0
2,1895,0,0,40644,24892,0,0,0,0,0,,0
2,1896,15,0,44632,20904,0,0,0,6,2,1;2,0
2,1897,0,0,55450,10086,0,0,0,0,0,,0
2,1898,0,0,53329,12207,0,0,0,0,0,,0
2,1899,0,0,55919,9617,0,0,0,0,0,,0
2,1900,0,0,56813,8723,0,0,0,0,0,,0
2,1901,0,0,63615,1921,0,0,0,0,0,,0
2,1902,0,0,59400,6136,0,0,0,0,0,,0
2,1903,0,0,63006,2530,0,0,0,0,0,,0
2,1904,0,0,59447,6089,0,0,0,0,0,,0
2,1905,2,0,62758,2778,0,0,0,2,2,1;2,0
2,1906,0,0,64004,1532,0,0,0,0,0,,0
2,1907,0,0,59659,5877,0,0,0,0,0,,0
2,1908,0,0,53206,12330,0,0,0,0,0,,0
2,1909,0,0,61103,4433,0,0,0,0,0,,0
2,1910,0,0,47493,18043,0,0,0,0,0,,0
2,1911,0,0,62975,2561,0,0,0,0,0,,0
2,1912,0,0,63403,2133,0,0,0,0,0,,0
2,1913,0,0,62774,2762,0,0,0,0,0,,0
2,1914,0,0,61159,4377,0,0,0,0,0,,0
2,1915,0,0,62402,3134,0,0,0,0,0,,0
2,1916,0,0,58377,7159,0,0,0,0,0,,0
2,1917,0,0,64890,646,0,0,0,0,0,,0
2,1918,0,0,63397,2139,0,0,0,0,0,,0
2,1919,0,0,63132,2404,0,0,0,0,0,,0
2,1920,0,0,62858,2678,0,0,0,0,0,,0
2,1921,0,0,65536,0,0,0,0,0,0,,0
2,1922,0,0,61394,4142,0,0,0,0,0,,0
2,1923,0,0,65378,158,0,0,0,0,0,,0
2,1924,0,0,65314,222,0,0,0,0,0,,0
2,1925,0,0,65515,21,0,0,0,0,0,,0
2,1926,0,0,64017,1519,0,0,0,0,0,,0
2,1927,0,0,62553,2983,0,0,0,0,0,,0
2,1928,0,0,0,0,65536,65536,65536,0,0,,0
2,1929,0,0,0,0,65536,65536,65536,0,0,,0
2,1930,0,0,0,0,65536,65536,65536,0,0,,0
2,1931,0,0,0,0,65536,65536,65536,0,0,,0
2,1932,0,0,0,0,65536,65536,65536,0,0,,0
2,1933,0,0,0,0,65536,65536,65536,0,0,,0
2,1934,0,0,65064,472,0,0,0,0,0,,0
2,1935,0,0,64996,540,0,0,0,0,0,,0
2,1936,0,0,65536,0,0,0,0,0,0,,0
2,1937,0,0,64834,702,0,0,0,0,0,,0
2,1938,0,0,65135,401,0,0,0,0,0,,0
2,1939,0,0,65399,137,0,0,0,0,0,,0
2,1940,0,0,65419,117,0,0,0,0,0,,0
2,1941,0,0,62611,2925,0,0,0,0,0,,0
2,1942,0,0,62828,2708,0,0,0,0,0,,0
2,1943,0,0,63727,1809,0,0,0,0,0,,0
2,1944,0,0,62721,2815,0,0,0,0,0,,0
2,1945,0,0,62381,3155,0,0,0,0,0,,0
2,1946,0,0,63018,2518,0,0,0,0,0,,0
2,1947,0,0,61958,3578,0,0,0,0,0,,0
2,1948,0,0,60690,4846,0,0,0,0,0,,0
2,1949,0,0,62184,3352,0,0,0,0,0,,0
2,1950,0,0,62868,2668,0,0,0,0,0,,0
2,1951,0,0,60712,4824,0,0,0,0,0,,0
2,1952,0,0,59483,6053,0,0,0,0,0,,0
2,1953,0,0,63756,1780,0,0,0,0,0,,0
2,1954,0,0,64612,924,0,0,0,0,0,,0
2,1955,0,0,64349,1187,0,0,0,0,0,,0
2,1956,0,0,64548,988,0,0,0,0,0,,0
2,1957,0,0,63727,1809,0,0,0,0,0,,0
2,1958,0,0,62911,2625,0,0,0,0,0,,0
2,1959,0,0,64465,1071,0,0,0,0,0,,0
2,1960,0,0,64754,782,0,0,0,0,0,,0
2,1961,0,0,62935,2601,0,0,0,0,0,,0
2,1962,0,0,51427,14109,0,0,0,0,0,,0
2,1963,0,0,52055,13481,0,0,0,0,0,,0
2,1964,0,0,52785,12751,0,0,0,0,0,,0
2,1965,0,0,63767,1769,0,0,0,0,0,,0
2,1966,0,0,61211,4325,0,0,0,0,0,,0
2,1967,0,0,62054,3482,0,0,0,0,0,,0
2,1968,0,0,62659,2877,0,0,0,0,0,,0
2,1969,0,0,33665,31871,0,0,0,0,0,,0
2,1970,0,0,45942,19594,0,0,0,0,0,,0
2,1971,0,0,41231,24305,0,0,0,0,0,,0
2,1972,0,0,57269,8267,0,0,0,0,0,,0
2,1973,0,0,54832,10704,0,0,0,0,0,,0
2,1974,0,0,49915,15621,0,0,0,0,0,,0
2,1975,0,0,52007,13529,0,0,0,0,0,,0
2,1976,0,0,46671,18865,0,0,0,0,0,,0
2,1977,0,0,47895,17641,0,0,0,0,0,,0
2,1978,0,0,56263,9273,0,0,0,0,0,,0
2,1979,3,0,52938,12598,0,0,0,2,2,1;2,0
2,1980,0,0,52021,13515,0,0,0,0,0,,0
2,1981,0,0,55363,10173,0,0,0,0,0,,0
2,1982,0,0,46481,19055,0,0,0,0,0,,0
2,1983,0,0,43725,21811,0,0,0,0,0,,0
2,1984,0,0,38575,26961,0,0,0,0,0,,0
2,1985,0,0,49824,15712,0,0,0,0,0,,0
2,1986,0,0,39842,25694,0,0,0,0,0,,0
2,1987,0,0,47312,18224,0,0,0,0,0,,0
2,1988,0,0,50068,15468,0,0,0,0,0,,0
2,1989,5,0,47668,17868,0,0,0,2,2,0;1,0
2,1990,18,0,48831,16705,0,0,0,3,2,0;2,0
2,1991,0,0,42727,22809,0,0,0,0,0,,0
2,1992,0,0,61761,3775,0,0,0,0,0,,0
2,1993,0,0,58786,6750,0,0,0,0,0,,0
2,1994,0,0,57443,8093,0,0,0,0,0,,0
2,1995,0,0,46903,18633,0,0,0,0,0,,0
2,1996,0,0,63271,2265,0,0,0,0,0,,0
2,1997,0,0,61945,3591,0,0,0,0,0,,0
2,1998,0,0,65536,0,0,0,0,0,0,,0
2,1999,0,0,65536,0,0,0,0,0,0,,0
2,2000,0,0,65536,0,0,0,0,0,0,,0
2,2001,0,0,65237,299,0,0,0,0,0,,0
2,2002,0,0,65266,270,0,0,0,0,0,,0
2,2003,0,0,65536,0,0,0,0,0,0,,0
2,2004,0,0,65536,0,0,0,0,0,0,,0
2,2005,0,0,65536,0,0,0,0,0,0,,0
2,2006,0,0,65437,99,0,0,0,0,0,,0
2,2007,0,0,42634,22902,0,0,0,0,0,,0
2,2008,0,0,41101,24435,0,0,0,0,0,,0
2,2009,1,0,48513,17023,0,0,0,2,2,1;2,0
2,2010,0,0,53660,11876,0,0,0,0,0,,0
2,2011,0,0,45767,19769,0,0,0,0,0,,0
2,2012,0,0,44907,20629,0,0,0,0,0,,0
2,2013,0,0,35626,29910,0,0,0,0,0,,0
2,2014,0,0,57042,8494,0,0,0,0,0,,0
2,2015,0,0,59505,6031,0,0,0,0,0,,0
2,2016,0,0,58802,6734,0,0,0,0,0,,0
2,2017,0,0,57935,7601,0,0,0,0,0,,0
2,2018,0,0,58643,6893,0,0,0,0,0,,0
2,2019,0,0,65536,0,0,0,0,0,0,,0
2,2020,0,0,65072,464,0,0,0,0,0,,0
2,2021,0,0,65536,0,0,0,0,0,0,,0
2,2022,0,0,64454,1082,0,0,0,0,0,,0
2,2023,0,0,65176,360,0,0,0,0,0,,0
2,2024,0,0,64519,1017,0,0,0,0,0,,0
2,2025,0,0,61218,4318,0,0,0,0,0,,0
2,2026,0,0,63367,2169,0,0,0,0,0,,0
2,2027,0,0,63655,1881,0,0,0,0,0,,0
2,2028,0,0,61976,3560,0,0,0,0,0,,0
2,2029,0,0,61260,4276,0,0,0,0,0,,0
2,2030,0,0,53563,11973,0,0,0,0,0,,0
2,2031,0,0,46885,18651,0,0,0,0,0,,0
2,2032,0,0,52670,12866,0,0,0,0,0,,0
2,2033,0,0,47859,17677,0,0,0,0,0,,0
2,2034,0,0,48964,16572,0,0,0,0,0,,0
2,2035,0,0,50094,15442,0,0,0,0,0,,0
2,2036,0,0,64199,1337,0,0,0,0,0,,0
2,2037,0,0,62054,3482,0,0,0,0,0,,0
2,2038,0,0,57393,8143,0,0,0,0,0,,0
2,2039,0,0,62700,2836,0,0,0,0,0,,0
2,2040,0,0,61153,4383,0,0,0,0,0,,0
2,2041,0,0,61566,3970,0,0,0,0,0,,0
2,2042,4,0,49715,15821,0,0,0,2,2,0;2,0
2,2043,0,0,56415,9121,0,0,0,0,0,,0
2,2044,0,0,55334,10202,0,0,0,0,0,,0
2,2045,0,0,61547,3989,0,0,0,0,0,,0
2,2046,0,0,55632,9904,0,0,0,0,0,,0
2,2047,0,0,55891,9645,0,0,0,0,0,,0
2,2048,0,0,55734,9802,0,0,0,0,0,,0
2,2049,0,0,57752,7784,0,0,0,0,0,,0
2,2050,0,0,58011,7525,0,0,0,0,0,,0
2,2051,0,0,62893,2643,0,0,0,0,0,,0
2,2052,0,0,64025,1511,0,0,0,0,0,,0
2,2053,0,0,62416,3120,0,0,0,0,0,,0
2,2054,0,0,61695,3841,0,0,0,0,0,,0
2,2055,0,0,63274,2262,0,0,0,0,0,,0
2,2056,0,0,64005,1531,0,0,0,0,0,,0
2,2057,0,0,63428,2108,0,0,0,0,0,,0
2,2058,0,0,61573,3963,0,0,0,0,0,,0
2,2059,0,0,62128,3408,0,0,0,0,0,,0
2,2060,0,0,56801,8735,0,0,0,0,0,,0
2,2061,0,0,53616,11920,0,0,0,0,0,,0
2,2062,0,0,60118,5418,0,0,0,0,0,,0
2,2063,0,0,56971,8565,0,0,0,0,0,,0
2,2064,0,0,56915,8621,0,0,0,0,0,,0
2,2065,1,0,57055,8481,0,0,0,2,2,2;4,0
2,2066,0,0,58295,7241,0,0,0,0,0,,0
2,2067,0,0,59808,5728,0,0,0,0,0,,0
2,2068,0,0,60321,5215,0,0,0,0,0,,0
2,2069,0,0,61446,4090,0,0,0,0,0,,0
2,2070,0,0,62525,3011,0,0,0,0,0,,0
2,2071,0,0,57793,7743,0,0,0,0,0,,0
2,2072,0,0,57811,7725,0,0,0,0,0,,0
2,2073,0,0,46954,18582,0,0,0,0,0,,0
2,2074,0,0,50643,14893,0,0,0,0,0,,0
2,2075,0,0,53696,11840,0,0,0,0,0,,0
2,2076,0,0,60283,5253,0,0,0,0,0,,0
2,2077,0,0,58429,7107,0,0,0,0,0,,0
2,2078,0,0,49524,16012,0,0,0,0,0,,0
2,2079,0,0,53552,11984,0,0,0,0,0,,0
2,2080,0,0,60850,4686,0,0,0,0,0,,0
2,2081,0,0,62234,3302,0,0,0,0,0,,0
